,Unnamed: 0,Run Name,SET ≤ 12.2°C Hours (F),Hours < 2°C [hr],Hours Above Vanos Threshold [hr],Total Deadly Days,Min outdoor DB [°C],Min outdoor DP [°C],Max outdoor DB [°C],Max outdoor DP [°C],"Caution (> 26.7, ≤ 32.2°C) [hr]","Extreme Caution (> 32.2, ≤ 39.4°C) [hr]","Danger (> 39.4, ≤ 51.7°C) [hr]",Extreme Danger (> 51.7°C) [hr],EUI,Peak Electric Demand [W],Heating Battery Size [kWh],Cooling Battery Size [kWh],First Year Electric Cost [$],First Year Gas Cost [$],First Cost [$],Wall Cost [$],Roof Cost [$],Floor Cost [$],Window Cost [$],Door Cost [$],Air Sealing Cost [$],Mechanical Cost [$],Water Heater Cost [$],Appliances Cost [$],PV Cost [$],Battery Cost [$],Total ADORB Cost [$],pv_dirEn_tot,pv_dirMR_tot,pv_opCO2_tot,pv_emCO2_tot,pv_eTrans_tot
53,0,2B_IECC_TMY_DCint_5000_27,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.25,6.0,0.0,0.0,14.52,3354.74,8.655433791041657,38.20686858242365,1276.3895310313694,0,134608.44,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15282.75,423874.4177165559,47862.84509487796,331320.3688938486,5415.433129656513,32231.93135175001,7043.839246422796
54,0,2B_IECC_TMY_DCint_5000_2725,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.25,6.0,0.0,0.0,14.52,3354.74,8.655433791041657,38.20686858242365,1276.3895310313694,0,134608.44,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15282.75,423874.4177165559,47862.84509487796,331320.3688938486,5415.433129656513,32231.93135175001,7043.839246422796
55,0,2B_IECC_TMY_DCint_5000_275,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.25,6.0,0.0,0.0,14.52,3354.74,8.655433791041657,38.20686858242365,1276.3895310313694,0,134608.44,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15282.75,423874.4177165559,47862.84509487796,331320.3688938486,5415.433129656513,32231.93135175001,7043.839246422796
56,0,2B_IECC_TMY_DCint_5000_2775,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.25,6.0,0.0,0.0,14.52,3354.74,8.655433791041657,38.20686858242365,1276.3895310313694,0,134608.44,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15282.75,423874.4177165559,47862.84509487796,331320.3688938486,5415.433129656513,32231.93135175001,7043.839246422796
57,0,2B_IECC_TMY_DCint_5000_28,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.25,6.0,0.0,0.0,14.52,3354.74,8.655433791041657,38.20686858242365,1276.3895310313694,0,134608.44,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15282.75,423874.4177165559,47862.84509487796,331320.3688938486,5415.433129656513,32231.93135175001,7043.839246422796
58,0,2B_IECC_TMY_DCint_5000_2825,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.25,6.0,0.0,0.0,14.52,3354.74,8.655433791041657,38.20686858242365,1276.3895310313694,0,134608.44,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15282.75,423874.4177165559,47862.84509487796,331320.3688938486,5415.433129656513,32231.93135175001,7043.839246422796
59,0,2B_IECC_TMY_DCint_5000_285,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.0,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,38.331074447639566,1276.3895310313694,0,134658.12,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15332.43,423982.07411826175,47862.84509487796,331417.78065855446,5415.433129656513,32242.175988750005,7043.839246422796
60,0,2B_IECC_TMY_DCint_5000_2875,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.0,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,38.37368332551826,1276.3895310313694,0,134675.17,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15349.47,424019.01130288927,47862.84509487796,331451.202227182,5415.433129656513,32245.691604750005,7043.839246422796
61,0,2B_IECC_TMY_DCint_5000_29,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,155.75,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,37.39872784783386,1276.3895310313694,0,134285.19,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,14959.49,423173.9258854726,47862.84509487796,330686.5355605153,5415.433129656513,32165.272854000013,7043.839246422796
62,0,2B_IECC_TMY_DCint_5000_2925,0.0,0.0,0.25,0,-1.0625,-20.375,39.0,18.0,157.5,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,37.50664006641817,1276.3895310313694,0,134328.35,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15002.66,423267.4635789996,47862.84509487796,330771.1728154173,5415.433129656513,32174.173292625008,7043.839246422796
63,0,2B_IECC_TMY_DCint_5000_295,0.0,0.0,0.25,0,-1.0625,-20.375,39.0,18.0,155.75,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,38.35594332624728,1276.3895310313694,0,134668.07,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15342.38,424003.6357365584,47862.84509487796,331437.2904624761,5415.433129656513,32244.227803125013,7043.839246422796
64,0,2B_IECC_TMY_DCint_5000_2975,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,155.0,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,38.05669712734568,1276.3895310313694,0,134548.37,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15222.68,423744.2462179554,47862.84509487796,331202.58458012313,5415.433129656513,32219.544166875003,7043.839246422796
65,0,2B_IECC_TMY_DCint_5000_30,0.0,0.0,0.75,0,-1.0625,-20.375,39.0,18.0,152.25,0.25,0.0,0.0,14.52,3354.74,8.655433791041657,42.19891612870513,1276.3895310313694,0,136205.26,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,16879.57,427334.72156864905,47862.84509487796,334451.38850169175,5415.433129656513,32561.215596000005,7043.839246422796
66,0,2B_IECC_TMY_DCint_6000_27,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.0,6.0,0.0,0.0,14.52,3354.74,8.655433791041657,38.11895626438184,1276.3895310313694,0,134573.28,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15247.58,423798.2159975388,47862.84509487796,331251.4179134565,5415.433129656513,32224.680613125005,7043.839246422796
67,0,2B_IECC_TMY_DCint_6000_2725,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.0,6.0,0.0,0.0,14.52,3354.74,8.655433791041657,38.11895626438184,1276.3895310313694,0,134573.28,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15247.58,423798.2159975388,47862.84509487796,331251.4179134565,5415.433129656513,32224.680613125005,7043.839246422796
68,0,2B_IECC_TMY_DCint_6000_275,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.0,6.0,0.0,0.0,14.52,3354.74,8.655433791041657,38.11895626438184,1276.3895310313694,0,134573.28,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15247.58,423798.2159975388,47862.84509487796,331251.4179134565,5415.433129656513,32224.680613125005,7043.839246422796
69,0,2B_IECC_TMY_DCint_6000_2775,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.0,6.0,0.0,0.0,14.52,3354.74,8.655433791041657,38.11895626438184,1276.3895310313694,0,134573.28,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15247.58,423798.2159975388,47862.84509487796,331251.4179134565,5415.433129656513,32224.680613125005,7043.839246422796
70,0,2B_IECC_TMY_DCint_6000_28,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.0,6.0,0.0,0.0,14.52,3354.74,8.655433791041657,38.11895626438184,1276.3895310313694,0,134573.28,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15247.58,423798.2159975388,47862.84509487796,331251.4179134565,5415.433129656513,32224.680613125005,7043.839246422796
71,0,2B_IECC_TMY_DCint_6000_2825,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.0,6.0,0.0,0.0,14.52,3354.74,8.655433791041657,38.11895626438184,1276.3895310313694,0,134573.28,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15247.58,423798.2159975388,47862.84509487796,331251.4179134565,5415.433129656513,32224.680613125005,7043.839246422796
72,0,2B_IECC_TMY_DCint_6000_285,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,156.75,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,38.23693903645497,1276.3895310313694,0,134620.47,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15294.78,423900.486688225,47862.84509487796,331343.9571291427,5415.433129656513,32234.41208812501,7043.839246422796
73,0,2B_IECC_TMY_DCint_6000_2875,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,156.75,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,38.10298949720872,1276.3895310313694,0,134566.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15241.2,423784.3789989456,47862.84509487796,331238.8983056134,5415.433129656513,32223.363222375014,7043.839246422796
74,0,2B_IECC_TMY_DCint_6000_29,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,156.25,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,37.54105192728057,1276.3895310313694,0,134342.12,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15016.42,423297.29301407794,47862.84509487796,330798.16301149566,5415.433129656513,32177.012531625005,7043.839246422796
75,0,2B_IECC_TMY_DCint_6000_2925,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.75,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,37.14635435460045,1276.3895310313694,0,134184.24,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,14858.54,422955.16755712696,47862.84509487796,330488.5943840447,5415.433129656513,32144.455702125004,7043.839246422796
76,0,2B_IECC_TMY_DCint_6000_295,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.0,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,37.57609167721938,1276.3895310313694,0,134356.13,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15030.44,423327.6627504849,47862.84509487796,330825.6434036526,5415.433129656513,32179.901875875014,7043.839246422796
77,0,2B_IECC_TMY_DCint_6000_2975,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,155.25,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,38.15507044235847,1276.3895310313694,0,134587.72,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15262.03,423829.51754257554,47862.84509487796,331279.74144286825,5415.433129656513,32227.658628750003,7043.839246422796
78,0,2B_IECC_TMY_DCint_6000_30,0.0,0.0,0.5,0,-1.0625,-20.375,39.0,18.0,154.75,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,40.97731995671669,1276.3895310313694,0,135716.62,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,16390.93,426275.8402455902,47862.84509487796,333493.2708546329,5415.433129656513,32460.451920000003,7043.839246422796
79,0,2B_IECC_TMY_DCint_7000_27,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
80,0,2B_IECC_TMY_DCint_7000_2725,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
81,0,2B_IECC_TMY_DCint_7000_275,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
82,0,2B_IECC_TMY_DCint_7000_2775,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
83,0,2B_IECC_TMY_DCint_7000_28,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
84,0,2B_IECC_TMY_DCint_7000_2825,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
85,0,2B_IECC_TMY_DCint_7000_285,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.5,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,37.923515053899166,1276.3895310313694,0,134495.1,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15169.41,423628.8102976883,47862.84509487796,331098.133599731,5415.433129656513,32208.559227000005,7043.839246422796
86,0,2B_IECC_TMY_DCint_7000_2875,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.5,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,38.47646408376937,1276.3895310313694,0,134716.28,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15390.59,424108.1066529481,47862.84509487796,331531.8198742408,5415.433129656513,32254.169307750013,7043.839246422796
87,0,2B_IECC_TMY_DCint_7000_29,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.0,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,37.82290253965356,1276.3895310313694,0,134454.86,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15129.16,423541.60023485735,47862.84509487796,331019.22183502506,5415.433129656513,32200.260928875003,7043.839246422796
88,0,2B_IECC_TMY_DCint_7000_2925,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,158.25,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,36.50632460599464,1276.3895310313694,0,133928.23,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,14602.53,422400.3947028452,47862.84509487796,329986.6139918879,5415.433129656513,32091.663240000013,7043.839246422796
89,0,2B_IECC_TMY_DCint_7000_295,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,158.0,0.0,0.0,0.0,14.58,3361.42,8.655433791041657,37.08080597837974,1280.4322660147227,0,134158.02,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,14832.32,423084.922543311,48014.4420749249,330437.1826193388,5436.384011960787,32139.048810375003,7057.865026711614
90,0,2B_IECC_TMY_DCint_7000_2975,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.0,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,37.08007223383726,1276.3895310313694,0,134157.72,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,14832.03,422897.7089126736,47862.84509487796,330436.60418796627,5415.433129656513,32138.98725375001,7043.839246422796
91,0,2B_IECC_TMY_DCint_7000_30,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,156.0,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,39.90808311486145,1276.3895310313694,0,135288.93,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15963.23,425349.0272672814,47862.84509487796,332654.6532075741,5415.433129656513,32372.25658875,7043.839246422796
92,0,2B_IECC_TMY_DCint_8000_27,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
93,0,2B_IECC_TMY_DCint_8000_2725,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
94,0,2B_IECC_TMY_DCint_8000_275,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
95,0,2B_IECC_TMY_DCint_8000_2775,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
96,0,2B_IECC_TMY_DCint_8000_28,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
97,0,2B_IECC_TMY_DCint_8000_2825,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
98,0,2B_IECC_TMY_DCint_8000_285,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.5,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,37.923515053899166,1276.3895310313694,0,134495.1,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15169.41,423628.8102976883,47862.84509487796,331098.133599731,5415.433129656513,32208.559227000005,7043.839246422796
99,0,2B_IECC_TMY_DCint_8000_2875,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.75,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,38.39582575487859,1276.3895310313694,0,134684.03,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15358.33,424038.21089465887,47862.84509487796,331468.5747762016,5415.433129656513,32247.518647500005,7043.839246422796
100,0,2B_IECC_TMY_DCint_8000_29,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.0,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,37.94427105215486,1276.3895310313694,0,134503.4,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15177.71,423646.79637124215,47862.84509487796,331114.4081095349,5415.433129656513,32210.270790750004,7043.839246422796
101,0,2B_IECC_TMY_DCint_8000_2925,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,158.5,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,37.052133025811976,1276.3895310313694,0,134146.55,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,14820.85,422873.4934472176,47862.84509487796,330414.6924232604,5415.433129656513,32136.683553000003,7043.839246422796
102,0,2B_IECC_TMY_DCint_8000_295,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,158.0,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,37.450133707094686,1276.3895310313694,0,134305.75,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,14980.05,423218.4793399628,47862.84509487796,330726.84928600554,5415.433129656513,32169.512583000007,7043.839246422796
103,0,2B_IECC_TMY_DCint_8000_2975,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.25,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,37.87547278717989,1276.3895310313694,0,134475.88,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15150.19,423587.1606189285,47862.84509487796,331060.44732522115,5415.433129656513,32204.595822750005,7043.839246422796
104,0,2B_IECC_TMY_DCint_8000_30,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.0,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,38.40575254117672,1276.3895310313694,0,134688.0,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15362.3,424046.8138720093,47862.84509487796,331476.35908992705,5415.433129656513,32248.337311125008,7043.839246422796
105,0,2B_IECC_TMY_DCint_9000_27,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
106,0,2B_IECC_TMY_DCint_9000_2725,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
107,0,2B_IECC_TMY_DCint_9000_275,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
108,0,2B_IECC_TMY_DCint_9000_2775,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
109,0,2B_IECC_TMY_DCint_9000_28,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
110,0,2B_IECC_TMY_DCint_9000_2825,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
111,0,2B_IECC_TMY_DCint_9000_285,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.5,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,37.923515053899166,1276.3895310313694,0,134495.1,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15169.41,423628.8102976883,47862.84509487796,331098.133599731,5415.433129656513,32208.559227000005,7043.839246422796
112,0,2B_IECC_TMY_DCint_9000_2875,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.75,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,38.39582575487859,1276.3895310313694,0,134684.03,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15358.33,424038.21089465887,47862.84509487796,331468.5747762016,5415.433129656513,32247.518647500005,7043.839246422796
113,0,2B_IECC_TMY_DCint_9000_29,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.0,3.0,0.0,0.0,14.52,3354.74,8.655433791041657,37.87053962099375,1276.3895310313694,0,134473.91,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15148.22,423582.8916352054,47862.84509487796,331056.58458012313,5415.433129656513,32204.189584125008,7043.839246422796
114,0,2B_IECC_TMY_DCint_9000_2925,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,158.5,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,37.052133025811976,1276.3895310313694,0,134146.55,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,14820.85,422873.4934472176,47862.84509487796,330414.6924232604,5415.433129656513,32136.683553000003,7043.839246422796
115,0,2B_IECC_TMY_DCint_9000_295,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,159.0,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,37.61311855545006,1276.3895310313694,0,134370.94,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15045.25,423359.7559732961,47862.84509487796,330854.68261933886,5415.433129656513,32182.955883,7043.839246422796
