,AZNMc,CAMXc,ERCTc,FRCCc,MROEc,MROWc,NEWEc,NWPPc,NYSTc,RFCEc,RFCMc,RFCWc,RMPAc,SPNOc,SPSOc,SRMVc,SRMWc,SRSOc,SRTVc,SRVCc
0,281.41171,301.02815,81.00358999999999,530.85508,375.4004100000001,237.83483,287.59511,274.72583,221.06928,431.12442999999996,354.52013999999997,412.88397000000003,305.73924999999997,235.15762,209.93656,394.12804000000006,345.81782999999996,548.3825499999999,454.77786,493.38127999999995
1,284.75365999999997,311.51890000000003,78.86841999999999,540.61885,374.18055,230.18603000000002,288.72920999999997,277.25065,219.91796000000002,427.30152,353.89084,407.12473,318.00375,234.42004,208.67307,388.75273999999996,344.90045000000003,548.80382,451.14691999999997,506.61382000000003
2,285.55705,314.08271,83.39952,542.98175,385.64166,233.79677,288.05173,277.90429,221.55918,427.96501,353.16427000000004,406.01653999999996,317.68198,226.21693999999997,199.529,385.58347,352.78592,547.0814799999999,450.11877999999996,503.85208
3,285.13917,304.75172000000003,77.9522,510.26752999999997,373.60423000000003,224.06925999999999,286.87591,276.72524,218.53179,429.23006999999996,353.77594,408.09898,305.46995999999996,227.44689999999997,190.13013,386.18685999999997,354.93119,534.98163,446.40414999999996,497.15302999999994
4,276.95536,292.43084999999996,68.58131,435.23071000000004,389.77169,227.94217,290.19881999999996,273.49586999999997,215.49373000000003,428.40673000000004,353.06154000000004,407.90792,304.82601,231.69819999999999,199.93173000000002,390.67897000000005,366.53129,505.27162,430.48114,472.55226
5,266.76941,262.79053999999996,66.45235,281.93937,380.17256999999995,222.15884,291.12100000000004,269.73124,212.81552,426.64449,350.2007100000001,402.22988999999995,299.01379000000003,226.42952,201.33411999999998,390.30124,316.34779000000003,480.4769,417.52698999999996,430.13370999999995
6,258.47641,243.00182999999998,76.46587,216.44694,365.55021999999997,222.28152,295.02462,255.53454999999997,212.84143,407.2667,349.94292999999993,395.59821999999997,288.17188,206.33799,203.43212,368.75575,293.13376,412.70592000000005,407.37564000000003,370.26824
7,243.90083000000004,127.49611999999999,70.215,152.42289000000002,343.93321000000003,214.53297000000003,289.15901,187.72931,205.02798,386.36864,350.2296,396.9891899999999,276.36748,209.17588999999998,184.77337,287.0068,249.84641999999997,374.85630000000003,328.05358,267.17355000000003
8,176.40983,72.25745,50.800700000000006,68.72494,231.68252999999999,120.91554,272.27376,141.43057,156.39489,301.39628,351.48961,358.47632999999996,231.63992,172.17097,150.82257,249.20718,188.6572,169.03844,297.73811,116.93616999999999
9,155.65995,62.353120000000004,54.70068,64.32571,200.78842,103.9413,267.93760999999995,134.43152,146.52102,287.83626,352.18224,327.28636,207.42168,152.54201999999998,147.25148000000002,249.95551999999998,191.93541,149.8311,293.71868,106.73366
