,AZNMc,CAMXc,ERCTc,FRCCc,MROEc,MROWc,NEWEc,NWPPc,NYSTc,RFCEc,RFCMc,RFCWc,RMPAc,SPNOc,SPSOc,SRMVc,SRMWc,SRSOc,SRTVc,SRVCc
0,215.35728999999998,166.20317999999997,54.01244,550.18512,310.1133,153.41859,252.54101,162.79103000000003,135.54535,403.12866,311.18166,400.7257,259.43189,127.14613999999999,122.02306999999999,383.74666,200.90193,495.4159,442.50792,491.63314
1,219.43152,176.13044,52.58066,568.2423,307.30388,141.50632000000002,252.89348999999999,165.35897999999997,135.80404,399.21493999999996,312.76758,396.28243,266.87175,130.2943,122.85302999999999,376.14214999999996,198.00923,495.47045,442.60353,503.88315
2,222.81477999999998,179.82835,58.17384,573.6059300000001,331.39737,147.75495999999998,252.55176999999998,165.58281999999997,138.20784,400.60359,308.36098,395.5999,271.55350999999996,132.0178,115.45862000000001,376.95745999999997,215.09953000000002,494.14140000000003,442.48474,497.26001
3,222.81776000000002,173.21207999999996,51.355500000000006,535.67394,322.44204,146.14545,250.94912999999997,164.01917000000003,134.89858,401.8386,310.48837,400.10029,249.83393,136.37324,109.59226000000001,375.48462,213.0882,485.45187999999996,438.34511,490.61575999999997
4,215.36506999999997,164.39755999999997,42.23047,460.66601,326.5546,139.72777,254.72890999999998,161.90006,132.74396000000002,402.81699000000003,304.34544,401.1502,245.61151999999998,125.993,112.28223,377.49595000000005,214.58513,460.23215999999996,415.39324999999997,472.05055
5,204.95502999999997,154.06459,36.99532,315.50682,316.62982,138.84548999999998,256.00175,156.86855,130.00151,405.63792,296.94523000000004,394.43484,229.61451,112.76111999999999,102.68543,370.04805999999996,202.46442,425.26538999999997,389.93536,425.78525
6,195.92793,144.60885,47.5042,281.8186,288.9366,130.60779000000002,259.81572,147.16397,130.34621,391.59371,294.97223,387.16195,221.82076,103.61614,103.63078999999999,348.60828000000004,196.79119,383.81372000000005,368.8593199999999,378.74984
7,182.67039000000003,66.73604,35.344750000000005,201.39447,290.33767,132.82185,249.92836,116.24146999999999,124.56106,369.47877,295.02314,385.53315,212.20450999999997,113.2737,88.49651999999999,251.65031,191.03882000000004,330.73736,276.59114,274.78056
8,119.42175,30.841130000000003,19.181430000000002,74.89842,212.02371,107.52133,230.06051,81.39945,90.24642999999999,278.25404000000003,299.7703,316.50614,195.2234,103.61912,76.85354000000001,192.70652,146.57682,193.77374,239.44424999999998,119.29294999999999
9,97.22287000000001,26.625839999999997,22.574540000000002,69.41302,196.59589999999997,97.60184999999998,221.83862,74.7701,84.49678999999999,252.48912,290.57829999999996,273.85663,161.96059,104.63832,75.16605000000001,192.22581000000002,164.24228,154.85673999999997,236.7917,106.33905
10,96.12271,26.967310000000005,19.45618,67.17694,195.34897,101.38279,227.20911999999996,74.13757,82.0651,249.27283,293.56454,272.65556,166.95633999999998,103.57781,72.45961,187.90637999999998,158.11657000000002,151.31918000000002,235.01108,104.90636
11,96.60342,27.9957,20.69715,70.7799,184.99398000000002,95.55956,230.97970999999995,76.80254,79.91776,246.80372,291.85503,269.04184,168.67984,100.2602,73.20704,189.04345999999998,160.35795,146.76283,234.38749,104.93343000000002
12,94.59391000000001,27.082459999999998,21.77918,70.25035000000001,180.64566000000002,104.60271999999999,226.67038,73.49933,78.8777,245.45794999999998,290.28451,266.7349,169.56807999999998,95.99234,74.73352000000001,189.78907,162.91762,147.58823999999998,239.73415000000003,104.56166
13,94.85078,26.764580000000002,22.18671,69.59696000000001,181.39011000000002,99.0756,218.3946,75.32076,78.10345,246.737,292.0417,268.45931,161.47714999999997,92.73316999999999,76.23525000000001,183.43472000000003,150.74715999999998,147.96688,246.70199,109.39458000000002
14,94.75972,30.148750000000003,20.942100000000003,71.09182,188.15522,97.39108999999999,225.03197999999998,78.98953,83.50491,244.03006000000005,286.86342,268.5132,156.2165,91.2975,70.91566,190.88625000000002,156.70251000000002,149.67614,250.21024999999997,113.33784999999999
15,101.16341,55.80332,25.69704,69.12726,226.57727,113.09183000000002,246.3754,93.80152999999999,100.49869,271.61757,301.64405,288.33039,166.32265,89.66092,72.18849999999999,264.21199,183.55815,162.61100000000002,305.58054000000004,141.28496
16,145.16531,123.45441999999998,48.57224,131.15911,269.43588,129.42965,262.85023,144.39238,138.53832,368.30253999999996,285.13826,361.48758999999995,194.16951,97.78397,83.22602,337.38384,193.59368999999998,238.51801999999998,380.59907,299.15981
17,184.27237,117.17391,82.15268,230.49224,295.0215,143.82063,267.87107,143.8,148.4176,396.5851599999999,290.97456999999997,384.41096999999996,215.38752,102.98270000000001,103.90437999999999,336.2312,167.79458000000002,357.13233,375.71797,336.96953
18,183.87055000000004,117.86331,66.12305,228.59879,281.91941999999995,127.84812,269.02728,145.41754,155.29712999999998,399.54003000000006,287.89793,377.92177,215.99621,109.39300999999999,98.79008999999999,335.21291,170.93380000000002,353.89907,367.02067,326.09988999999996
19,185.43444999999997,119.35701,54.390170000000005,231.5674,270.58902,122.7407,264.95685000000003,148.26297,152.53414,395.71232000000003,286.44230999999996,376.70762,222.42374,100.61384000000001,90.31315,336.53831999999994,173.8664,351.82788999999997,369.30881999999997,336.4721
20,185.31839000000002,118.82149999999999,51.01312,251.78201999999996,275.68543,123.23788000000002,262.07441,149.67894,144.95154,396.3749,284.43992000000003,381.05271000000005,229.10491,108.60477,91.32316,351.42274999999995,187.84364000000002,360.48256000000003,378.98956,353.2076
21,191.43515999999997,128.8279,47.36248,261.17468,264.07846,131.3529,260.67491,154.35383000000002,145.23225,394.35595000000006,284.5727,383.10418999999996,233.39313,114.43305000000001,92.71827,356.88845000000003,190.10860999999997,378.78146,397.14450999999997,371.34574
22,199.81574,139.69224,48.558249999999994,362.53081,269.31386,134.65081,260.20496,156.73577,139.57845,409.20753,293.41868,393.36175,249.79610000000002,115.79554,95.28596999999999,377.55348000000004,207.82184000000004,439.01142000000004,417.3766,432.82627
23,205.31604,150.25526000000002,57.47277,493.73271,289.71267,147.9889,255.90912000000003,159.79171,139.70245,415.20335,301.78047000000004,404.45754999999997,271.22421,124.12661999999999,113.22163,382.23714999999993,206.1793,480.92724,438.15223,490.15368
24,215.35728999999998,166.20317999999997,54.01244,550.18512,310.1133,153.41859,252.54101,162.79103000000003,135.54535,403.12866,311.18166,400.7257,259.43189,127.14613999999999,122.02306999999999,383.74666,200.90193,495.4159,442.50792,491.63314
25,219.43152,176.13044,52.58066,568.2423,307.30388,141.50632000000002,252.89348999999999,165.35897999999997,135.80404,399.21493999999996,312.76758,396.28243,266.87175,130.2943,122.85302999999999,376.14214999999996,198.00923,495.47045,442.60353,503.88315
26,222.81477999999998,179.82835,58.17384,573.6059300000001,331.39737,147.75495999999998,252.55176999999998,165.58281999999997,138.20784,400.60359,308.36098,395.5999,271.55350999999996,132.0178,115.45862000000001,376.95745999999997,215.09953000000002,494.14140000000003,442.48474,497.26001
27,222.81776000000002,173.21207999999996,51.355500000000006,535.67394,322.44204,146.14545,250.94912999999997,164.01917000000003,134.89858,401.8386,310.48837,400.10029,249.83393,136.37324,109.59226000000001,375.48462,213.0882,485.45187999999996,438.34511,490.61575999999997
28,215.36506999999997,164.39755999999997,42.23047,460.66601,326.5546,139.72777,254.72890999999998,161.90006,132.74396000000002,402.81699000000003,304.34544,401.1502,245.61151999999998,125.993,112.28223,377.49595000000005,214.58513,460.23215999999996,415.39324999999997,472.05055
29,204.95502999999997,154.06459,36.99532,315.50682,316.62982,138.84548999999998,256.00175,156.86855,130.00151,405.63792,296.94523000000004,394.43484,229.61451,112.76111999999999,102.68543,370.04805999999996,202.46442,425.26538999999997,389.93536,425.78525
30,195.92793,144.60885,47.5042,281.8186,288.9366,130.60779000000002,259.81572,147.16397,130.34621,391.59371,294.97223,387.16195,221.82076,103.61614,103.63078999999999,348.60828000000004,196.79119,383.81372000000005,368.8593199999999,378.74984
31,182.67039000000003,66.73604,35.344750000000005,201.39447,290.33767,132.82185,249.92836,116.24146999999999,124.56106,369.47877,295.02314,385.53315,212.20450999999997,113.2737,88.49651999999999,251.65031,191.03882000000004,330.73736,276.59114,274.78056
32,119.42175,30.841130000000003,19.181430000000002,74.89842,212.02371,107.52133,230.06051,81.39945,90.24642999999999,278.25404000000003,299.7703,316.50614,195.2234,103.61912,76.85354000000001,192.70652,146.57682,193.77374,239.44424999999998,119.29294999999999
