,pv_dirEn,pv_opCO2,pv_dirMR,pv_emCO2,pv_eTrans
0,2962.775494266861,1203.235134303146,46441.352941176476,1166.28621525,557.1277573529412
1,2904.681857124374,1119.2884970261825,0.0,0.0,546.2036836793542
2,2847.7273109062485,975.1559946361822,0.0,0.0,535.4938075287785
3,2791.8895204963223,907.1218554755183,0.0,0.0,524.9939289497829
4,2737.1465887218847,776.5715385383527,0.0,0.0,514.6999303429244
5,2683.4770477665534,722.3921288728861,0.0,0.0,504.6077748460043
6,2630.859850751523,626.8969882203154,0.0,0.0,494.7135047509846
7,2579.274363481885,583.1599890421539,0.0,0.0,485.01323995194565
8,2528.700356354789,537.0544122401222,0.0,0.0,475.50317642347613
9,2479.1179964262637,499.58549975825326,0.0,0.0,466.17958472889813
10,2430.507839633592,464.73069744953796,20902.000165625886,570.1339068750001,457.0388085577433
11,2382.8508231701885,432.3076255344539,756.1649553828083,29.453287500000002,448.0772632919052
12,2336.1282580099883,402.1466284041432,0.0,0.0,439.291434599907
13,2290.32182157842,371.28705673479726,2267.5620735681614,85.24035,430.6778770587324
14,2245.4135505670783,345.3833085905091,491.87575125239954,24.6884625,422.2332128026788
15,2201.3858338892924,321.2867986888457,0.0,0.0,413.9541301987047
16,2158.221405773816,298.8714406407867,0.0,0.0,405.83738254774966
17,2115.9033389939373,278.0199447821272,427.79737810399564,22.78648125,397.8797868115193
18,2074.4150382293506,250.98542616165145,0.0,0.0,390.0782223642346
19,2033.7402335581864,233.47481503409435,0.0,0.0,382.4296297688574
20,1993.8629740766535,217.18587445032034,27703.333368223095,2259.3214068750003,374.9310095773112
21,1954.7676216437778,202.03337158169336,0.0,0.0,367.5794211542267
22,1916.4388447488016,187.93802007599382,608.1555250720189,29.453287500000002,360.37198152375163
23,1878.861612498825,172.66440010279297,0.0,0.0,353.30586423897216
24,1842.0211887243383,160.61804660724928,0.0,0.0,346.37829827350214
25,1805.9031262003318,149.41213637883655,2.98789642415823,0.16453125000000002,339.586566934806
26,1770.4932609807174,138.9880338407782,1752.8992355061614,85.24035,332.9280067988294
27,1735.7777068438404,129.29119427049133,0.0,0.0,326.400006665519
28,1701.7428498469023,120.27087839115475,372.78034707479554,24.6884625,320.00000653482255
29,1668.3753429871592,111.8798868754928,0.0,0.0,313.7254966027672
30,1635.662100967803,104.07431337255143,16442.3381114081,675.6035715,0.0
31,1603.5902950664736,96.81331476516414,0.0,0.0,0.0
32,1572.1473481043859,90.05889745596664,0.0,0.0,0.0
33,1541.3209295141037,83.77571856368989,489.1170108357971,29.453287500000002,0.0
34,1511.0989505040232,77.93090098947897,305.5168717625304,22.78648125,0.0
35,1481.46955931767,72.49386138556184,0.0,0.0,0.0
36,1452.4211365859508,67.43615012610404,0.0,0.0,0.0
37,1423.94229077054,62.73130244288749,0.0,0.0,0.0
38,1396.0218536966079,58.35469994687209,0.0,0.0,0.0
39,1368.648876173145,54.283441811043794,1355.0481222342264,85.24035,0.0
40,1341.8126236991616,50.49622494050586,18643.549188350025,2259.3214068750003,0.0
41,1315.50257225408,46.97323250279615,0.0,0.0,0.0
42,1289.7084041706667,43.69603023515921,282.5209147053417,24.6884625,0.0
43,1264.4200040888888,40.647469986194615,0.0,0.0,0.0
44,1239.6274549891066,37.811599987157784,393.37873360702343,29.453287500000002,0.0
45,1215.3210343030457,35.17358138340259,0.0,0.0,0.0
46,1191.4912101010252,32.71961058921171,0.0,0.0,0.0
47,1168.1286373539463,30.436847059731832,0.0,0.0,0.0
48,1145.2241542685747,28.313346102076125,0.0,0.0,0.0
49,1122.768778694681,26.3379963740243,0.0,0.0,0.0
