Time,WHOLEHOUSE:GREAT FALLS INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],WHOLEHOUSE:GREAT FALLS INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],WHOLEHOUSE:GREAT FALLS INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],WHOLEHOUSE:GREAT FALLS INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
19:30:00,7.059005E+03,3.726312E+03,2.307515E-01,2.995407E-01
19:45:00,7.066871E+03,3.571044E+03,2.310086E-01,2.870593E-01
20:00:00,7.074695E+03,3.360059E+03,2.312644E-01,2.700991E-01
20:15:00,7.082301E+03,3.093990E+03,2.315130E-01,2.487109E-01
20:30:00,7.089839E+03,2.800033E+03,2.317594E-01,2.250809E-01
20:45:00,7.097178E+03,2.503200E+03,2.319993E-01,2.012197E-01
21:00:00,7.104482E+03,2.224509E+03,2.322381E-01,1.788170E-01
21:15:00,7.111617E+03,1.978996E+03,2.324713E-01,1.590813E-01
21:30:00,7.118706E+03,1.755687E+03,2.327030E-01,1.411306E-01
21:45:00,7.125761E+03,1.555102E+03,2.329336E-01,1.250065E-01
22:00:00,7.132786E+03,1.377085E+03,2.331633E-01,1.106967E-01
22:15:00,7.139619E+03,1.220853E+03,2.333866E-01,9.813797E-02
22:30:00,7.146400E+03,1.084184E+03,2.336083E-01,8.715184E-02
22:45:00,7.153144E+03,9.652997E+02,2.338288E-01,7.759533E-02
23:00:00,7.159858E+03,8.635500E+02,2.340482E-01,6.941621E-02
23:15:00,7.166374E+03,7.758327E+02,2.342613E-01,6.236509E-02
23:30:00,7.172688E+03,6.964824E+02,2.344676E-01,5.598655E-02
23:45:00,7.178973E+03,6.227307E+02,2.346731E-01,5.005804E-02
24:00:00,7.185261E+03,5.523711E+02,2.348786E-01,4.440218E-02
Peak,7.185261E+03,4.164998E+03,2.348786E-01,3.348053E-01

Peak Vol Flow (m3/s),,,2.230270E-01,3.179115E-01
