Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),WHOLEHOUSE PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE FRIDGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE RANGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE:Zone Mean Air Dewpoint Temperature [C](Hourly),WHOLEHOUSE:Zone Ventilation Mass Flow Rate [kg/s](Hourly),WHOLEHOUSE:Zone Air Temperature [C](Hourly),WHOLEHOUSE:Zone Air Relative Humidity [%](Hourly),WHOLEHOUSE:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),WHOLEHOUSE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),WHOLEHOUSE:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),WHOLEHOUSE_WINDOWFRACTIONCONTROL:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 01/21  01:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-9.029555062706816,0.0,11.98349973510495,20.21475076767495,2459.021438615515,1393760.3269150684,0.0,16.016197589414348,9.765201240243894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  02:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-8.90478767374564,0.0,11.847398604982402,20.621265953482074,2458.588439668011,1393760.3269150684,0.0,15.91522543322639,9.626138187599342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  03:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-8.81486322552201,0.0,11.561477020682766,21.181526895211996,2458.2738845793485,1393760.3269150684,0.0,15.710881958637718,9.326253480570469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  04:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-8.765149302759685,0.0,11.267974948910137,21.691960782536229,2458.114817320022,1393760.3269150684,0.0,15.486303287123976,9.016729197567376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  05:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-8.752243322173559,0.0,10.97117525095517,22.14878204488294,2458.1024241860015,1393760.3269150684,0.0,15.24950033852078,8.702177640555963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  06:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-8.773525406967366,0.0,10.670713984061483,22.553890319193614,2458.2301567215506,1393760.3269150684,0.0,15.005380957863816,8.382248074135467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  07:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-8.826633274945128,0.0,10.369140713040802,22.90499266452603,2458.4909236524529,1393760.3269150684,0.0,14.757798899159999,8.059685148363064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  08:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-8.909257616986683,0.0,10.068665681821067,23.200578114132097,2458.8769083847216,1393760.3269150684,0.0,14.50953445354785,7.736880678538847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  09:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-9.01917479868955,0.0,9.770972840356535,23.44019010748793,2459.379841723198,1390160.3269150684,0.0,14.26254835984949,7.415675088309927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 01/21  10:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-9.154279158834865,0.0,9.477274174794385,23.624314720259137,2459.991262069027,1390160.3269150684,0.0,14.018193043338619,7.097414254413923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 01/21  11:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-9.312603302188645,0.0,9.188409947235762,23.754188043565678,2460.7027229761627,1390160.3269150684,0.0,13.777395063952515,6.783054740874665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 01/21  12:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-9.492325043283488,0.0,8.904938472229789,23.83161361888943,2461.5059433455546,1390160.3269150684,0.0,13.540773160083644,6.473257786168219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 01/21  13:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-9.691767664720788,0.0,8.627207472841194,23.85881335477957,2462.3929118508096,1390160.3269150684,0.0,13.308724411273186,6.168463902166781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 01/21  14:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-9.909392701376718,0.0,8.355408981416039,23.83830603025856,2463.355956186782,1390160.3269150684,0.0,13.081485794930054,5.868950092569948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 01/21  15:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-10.1437919716817,0.0,8.089620867013809,23.77281039772054,2464.387786060351,1390160.3269150684,0.0,12.859178589079905,5.574873002989006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 01/21  16:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-10.39367630185972,0.0,7.8298380339556339,23.66516985778182,2465.481516892228,1390160.3269150684,0.0,12.641840703546455,5.286301272526611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 01/21  17:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-10.657865156730964,0.0,7.575995796157157,23.518292964018479,2466.630679520115,1390160.3269150684,0.0,12.429450430062368,5.00323969205558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 01/21  18:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-10.935275677153852,0.0,7.327987361162547,23.335107159173878,2467.829219870747,1393760.3269150684,0.0,12.221942881029353,4.72564722865723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  19:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-11.224911472275747,0.0,7.085676874870822,23.11852330560931,2469.071491562987,1393760.3269150684,0.0,12.019201754177298,4.453450448671038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  20:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-11.525854597381042,0.0,6.848909080993569,22.87140927250303,2470.3522436569885,1393760.3269150684,0.0,11.821107529403842,4.186553453430507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  21:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-11.83725425310454,0.0,6.617516239536857,22.596568085606188,2471.6666052398616,1393760.3269150684,0.0,11.627539244030544,3.9248449190591505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  22:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-12.158321174451033,0.0,6.391321661559215,22.296727554612035,2473.0100683844959,1393760.3269150684,0.0,11.438396534111586,3.668201713863342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  23:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-12.488317239012684,0.0,6.170145472971206,21.974524576423279,2474.3784701574247,1393760.3269150684,0.0,11.253595528485583,3.4164948286527134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  24:00:00,-26.8,-26.8,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-12.826550166978829,0.0,5.953855129414661,21.632427880059724,2475.767965498887,1393760.3269150684,0.0,11.072422498497632,3.169642925891021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  01:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.577400764256532,0.0,12.856237463907612,23.64440583215427,2451.487140487398,1393760.3269150684,0.0,16.79420730811662,10.814766279490428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  02:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.475589110327819,0.0,12.722091169763845,24.062877437022967,2451.0987260024255,1393760.3269150684,0.0,16.693398982562717,10.67816430870694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  03:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.403724885234675,0.0,12.451199937834579,24.646985541447955,2450.8232009029845,1393760.3269150684,0.0,16.497625644436654,10.39543566520029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  04:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.365986803534203,0.0,12.17524173788744,25.180330575429275,2450.6920428549076,1393760.3269150684,0.0,16.28422891831081,10.105807876701283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  05:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.359527423569252,0.0,11.896042560534008,25.662342691886104,2450.6973775319854,1393760.3269150684,0.0,16.06020035440089,9.811274653542214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  06:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.382189202595256,0.0,11.613925541167875,26.093993802531697,2450.833032077215,1393760.3269150684,0.0,15.829945890523029,9.512216822350771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  07:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.43195674832627,0.0,11.331322856288696,26.47279928275298,2451.09225492932,1393760.3269150684,0.0,15.596855323026166,9.211244900967227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  08:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.506840882155939,0.0,11.050252191000667,26.79721855015825,2451.4676283538085,1393760.3269150684,0.0,15.363116940791912,8.910538116688202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  09:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.604914541374664,0.0,10.772175177524963,27.06689361950403,2451.951345074127,1390160.3269150684,0.0,15.130978002665739,8.61169491756451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 01/21  10:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.724346981507216,0.0,10.49816145136342,27.28232310021717,2452.5354624126005,1390160.3269150684,0.0,14.901613249969028,8.315904921894323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 01/21  11:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.863419279755592,0.0,10.228942784127004,27.444736226265353,2453.2120734522848,1390160.3269150684,0.0,14.675832428611307,8.024005175114413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 01/21  12:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-7.02053241287091,0.0,9.964996010704516,27.55590978794516,2453.973443294877,1390160.3269150684,0.0,14.454170817440069,7.736566589571316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 01/21  13:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-7.194208378249069,0.0,9.706608279549088,27.618015612215303,2454.8121022782818,1390160.3269150684,0.0,14.236964812032558,7.45396173737851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 01/21  14:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-7.383086063376455,0.0,9.453927173303175,27.633498484953387,2455.720907237646,1390160.3269150684,0.0,14.02440706208414,7.176416795518387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 01/21  15:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-7.585915016413642,0.0,9.206998167359862,27.60498417405328,2456.6930790575577,1390160.3269150684,0.0,13.816586058298413,6.904050348640577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 01/21  16:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-7.801547636276835,0.0,8.965794079841454,27.535200249706127,2457.7222226919609,1390160.3269150684,0.0,13.61351753959833,6.636903716567927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 01/21  17:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-8.028930467288998,0.0,8.73023757383439,27.4269186347252,2458.8023339290796,1390160.3269150684,0.0,13.415166477412705,6.374964206680099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 01/21  18:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-8.267095599804812,0.0,8.500213573811152,27.282915994402758,2459.927797493714,1393760.3269150684,0.0,13.221456745419067,6.118177737712785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  19:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-8.515152279399715,0.0,8.27558181691047,27.105941263987558,2461.0933798571315,1393760.3269150684,0.0,13.0322875916094,5.866461798272304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  20:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-8.77228004833268,0.0,8.056186124616524,26.89868687677006,2462.294217071879,1393760.3269150684,0.0,12.84754112442829,5.619714894416062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  21:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-9.037720741615575,0.0,7.841860893407327,26.663771507976919,2463.525799682437,1393760.3269150684,0.0,12.667088630860926,5.377823238789677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  22:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-9.310772338181483,0.0,7.632447038687463,26.403706910078215,2464.783955128246,1393760.3269150684,0.0,12.490801558903,5.140677422986029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 01/21  23:00:00,-22.8,-22.800000124648308,100.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-9.59078148825892,0.0,7.4277834952466679,26.120912581841158,2466.064822291799,1393760.3269150684,0.0,12.31854945052757,4.908163451074967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
