Time,WHOLEHOUSE:GREAT FALLS INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],WHOLEHOUSE:GREAT FALLS INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],WHOLEHOUSE:GREAT FALLS INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],WHOLEHOUSE:GREAT FALLS INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
19:30:00,1.232221E+04,3.551508E+03,4.026434E-01,2.854754E-01
19:45:00,1.233015E+04,3.381281E+03,4.029031E-01,2.717926E-01
20:00:00,1.233806E+04,3.158434E+03,4.031615E-01,2.538801E-01
20:15:00,1.234574E+04,2.882699E+03,4.034125E-01,2.317163E-01
20:30:00,1.235336E+04,2.580783E+03,4.036613E-01,2.074480E-01
20:45:00,1.236077E+04,2.277193E+03,4.039035E-01,1.830451E-01
21:00:00,1.236815E+04,1.992350E+03,4.041445E-01,1.601491E-01
21:15:00,1.237535E+04,1.740353E+03,4.043798E-01,1.398931E-01
21:30:00,1.238251E+04,1.510376E+03,4.046136E-01,1.214072E-01
21:45:00,1.238963E+04,1.303042E+03,4.048462E-01,1.047412E-01
22:00:00,1.239672E+04,1.118321E+03,4.050779E-01,8.989303E-02
22:15:00,1.240359E+04,9.566548E+02,4.053025E-01,7.689794E-02
22:30:00,1.241042E+04,8.164363E+02,4.055255E-01,6.562688E-02
22:45:00,1.241721E+04,6.971302E+02,4.057473E-01,5.603680E-02
23:00:00,1.242397E+04,5.923470E+02,4.059680E-01,4.761410E-02
23:15:00,1.243057E+04,4.972976E+02,4.061840E-01,3.997384E-02
23:30:00,1.243697E+04,4.106313E+02,4.063931E-01,3.300742E-02
23:45:00,1.244335E+04,3.244506E+02,4.066013E-01,2.608004E-02
24:00:00,1.244972E+04,2.380925E+02,4.068096E-01,1.913840E-02
Peak,1.244972E+04,4.181674E+03,4.068096E-01,3.361264E-01

Peak Vol Flow (m3/s),,,3.862826E-01,3.191660E-01
