Time,WHOLEHOUSE:GREAT FALLS INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],WHOLEHOUSE:GREAT FALLS INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],WHOLEHOUSE:GREAT FALLS INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],WHOLEHOUSE:GREAT FALLS INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
19:30:00,1.187912E+04,3.903547E+03,3.881748E-01,3.137896E-01
19:45:00,1.188698E+04,3.730361E+03,3.884318E-01,2.998681E-01
20:00:00,1.189481E+04,3.503387E+03,3.886875E-01,2.816227E-01
20:15:00,1.190241E+04,3.222298E+03,3.889360E-01,2.590271E-01
20:30:00,1.190995E+04,2.914179E+03,3.891823E-01,2.342586E-01
20:45:00,1.191729E+04,2.603846E+03,3.894221E-01,2.093121E-01
21:00:00,1.192460E+04,2.312134E+03,3.896608E-01,1.858624E-01
21:15:00,1.193173E+04,2.053244E+03,3.898940E-01,1.650513E-01
21:30:00,1.193882E+04,1.816076E+03,3.901256E-01,1.459862E-01
21:45:00,1.194588E+04,1.601135E+03,3.903562E-01,1.287079E-01
22:00:00,1.195291E+04,1.408255E+03,3.905858E-01,1.132031E-01
22:15:00,1.195974E+04,1.237440E+03,3.908091E-01,9.947198E-02
22:30:00,1.196653E+04,1.086459E+03,3.910308E-01,8.733521E-02
22:45:00,1.197328E+04,9.534583E+02,3.912513E-01,7.664381E-02
23:00:00,1.197999E+04,8.373776E+02,3.914708E-01,6.731258E-02
23:15:00,1.198651E+04,7.362163E+02,3.916838E-01,5.918067E-02
23:30:00,1.199283E+04,6.439226E+02,3.918901E-01,5.176159E-02
23:45:00,1.199911E+04,5.572366E+02,3.920954E-01,4.479330E-02
24:00:00,1.200540E+04,4.738057E+02,3.923009E-01,3.808667E-02
Peak,1.200540E+04,4.555635E+03,3.923009E-01,3.662067E-01

Peak Vol Flow (m3/s),,,3.725060E-01,3.477284E-01
