Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),WHOLEHOUSE PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE FRIDGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE RANGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE:Zone Mean Air Dewpoint Temperature [C](Hourly),WHOLEHOUSE:Zone Ventilation Mass Flow Rate [kg/s](Hourly),WHOLEHOUSE:Zone Air Temperature [C](Hourly),WHOLEHOUSE:Zone Air Relative Humidity [%](Hourly),WHOLEHOUSE:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),WHOLEHOUSE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),WHOLEHOUSE:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),WHOLEHOUSE_WINDOWFRACTIONCONTROL:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 10/13  13:00:00,12.3875,1.7,48.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,13.298588769209868,0.0,21.474051876841235,59.63712975800312,2394.0736819359447,1388491.0994515739,0.0,25.166054323172696,21.23420434153988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 10/13  14:00:00,14.175,2.3874999999999999,45.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,13.339669338859207,0.0,22.025954497628694,57.815113008070557,2394.669961133657,1387878.3307904164,0.0,25.638419419163147,21.793722342602288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 10/13  15:00:00,15.0,3.1125,45.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,13.441904020300893,0.0,22.430373454734466,56.78404494833369,2394.9813618625246,1388695.2195229086,0.0,26.015845791301325,22.211660862747743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 10/13  16:00:00,15.375000000000002,3.3,44.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,13.580110490145574,0.0,22.776256140608149,56.1068782272275,2395.16288396297,1388978.9447131796,0.0,26.340032060306056,22.574450241713238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 10/13  17:00:00,14.85,3.675,47.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,13.731296444586539,0.0,22.784725386959459,56.63340162360804,2395.4362751612254,1389773.8653215543,0.0,26.37385602721472,22.59751452360517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 10/13  18:00:00,13.400000000000003,3.2124999999999996,50.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,13.867873061091992,0.0,22.483251457776459,58.195540286103859,2395.777426961127,1391890.4928364184,0.0,26.145059290210769,22.306682377691258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,1800.0 
 10/13  19:00:00,11.425,3.1125,57.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,13.955888761974157,0.0,22.031351580366338,60.161602771570887,2396.1715420196198,1393760.3269150684,0.0,25.761848668698915,21.860928588549549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 10/13  20:00:00,11.287499999999998,2.6125,56.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,14.018735334848167,0.0,21.608766285361417,61.985972900158099,2396.5950498317927,1393760.3269150684,0.0,25.37114519067033,21.44372109517946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 10/13  21:00:00,10.2625,2.5749999999999999,59.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,14.031164715249095,0.0,21.22118847254915,63.526849190419827,2397.3397486100095,1393760.3269150684,0.0,25.02531319055963,21.057619493109479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 10/13  22:00:00,7.025,2.425,73.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,14.011637705030206,0.0,20.777574521561406,65.20059020969356,2398.115335097931,1393760.3269150684,0.0,24.617583480274246,20.61334738474843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 10/13  23:00:00,5.225,1.8875000000000002,79.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,13.962453016879027,0.0,20.33252724670701,66.80066472911757,2398.9676432862208,1393760.3269150684,0.0,24.18343567006728,20.165575105971337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
