Time,WHOLEHOUSE:GREAT FALLS INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],WHOLEHOUSE:GREAT FALLS INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],WHOLEHOUSE:GREAT FALLS INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],WHOLEHOUSE:GREAT FALLS INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
19:30:00,1.211593E+04,3.676875E+03,3.959135E-01,2.955684E-01
19:45:00,1.212386E+04,3.505921E+03,3.961725E-01,2.818263E-01
20:00:00,1.213175E+04,3.282118E+03,3.964302E-01,2.638358E-01
20:15:00,1.213941E+04,3.005191E+03,3.966806E-01,2.415747E-01
20:30:00,1.214701E+04,2.701915E+03,3.969288E-01,2.171955E-01
20:45:00,1.215440E+04,2.396854E+03,3.971704E-01,1.926727E-01
21:00:00,1.216176E+04,2.110508E+03,3.974109E-01,1.696545E-01
21:15:00,1.216895E+04,1.856988E+03,3.976457E-01,1.492749E-01
21:30:00,1.217609E+04,1.625414E+03,3.978789E-01,1.306596E-01
21:45:00,1.218319E+04,1.416378E+03,3.981111E-01,1.138561E-01
22:00:00,1.219027E+04,1.229808E+03,3.983422E-01,9.885844E-02
22:15:00,1.219713E+04,1.066016E+03,3.985665E-01,8.569189E-02
22:30:00,1.220394E+04,9.231739E+02,3.987891E-01,7.420938E-02
22:45:00,1.221072E+04,8.008249E+02,3.990104E-01,6.437427E-02
23:00:00,1.221747E+04,6.942158E+02,3.992308E-01,5.580444E-02
23:15:00,1.222405E+04,5.979293E+02,3.994460E-01,4.806441E-02
23:30:00,1.223043E+04,5.090170E+02,3.996543E-01,4.091716E-02
23:45:00,1.223678E+04,4.251009E+02,3.998619E-01,3.417154E-02
24:00:00,1.224313E+04,3.410772E+02,4.000695E-01,2.741727E-02
Peak,1.224313E+04,4.313905E+03,4.000695E-01,3.467752E-01

Peak Vol Flow (m3/s),,,3.798826E-01,3.292774E-01
