,AZNMc,CAMXc,ERCTc,FRCCc,MROEc,MROWc,NEWEc,NWPPc,NYSTc,RFCEc,RFCMc,RFCWc,RMPAc,SPNOc,SPSOc,SRMVc,SRMWc,SRSOc,SRTVc,SRVCc
0,460.46182999999996,451.71684999999997,393.46473000000003,598.52672,689.4198700000001,562.27773,422.07845,460.67798000000005,396.67688,685.6632699999999,492.92407,751.59312,553.82043,582.05022,472.70487,617.7369,847.15982,687.33056,729.50582,753.92597
1,469.19307000000003,462.24866,395.4983299999999,598.1749,682.4450700000001,570.9026,415.42915000000005,463.08608000000004,381.87059000000005,667.80832,497.32561999999996,750.15811,560.01725,582.3020399999999,474.05958,617.86786,850.02545,696.37008,726.63746,746.94637
2,471.9938,461.11481,394.15139999999997,598.8780399999999,693.2049499999999,557.90234,413.94762,463.75437,384.29152,657.7454600000001,497.63729,747.79703,558.84093,594.3039600000001,486.82979,614.66945,859.1700199999999,693.22531,719.3473499999999,748.4513300000001
3,474.6514,451.11139000000003,394.87772,592.5654099999999,679.38342,562.38874,412.73736,458.90423,382.22927999999996,662.23393,494.12927999999994,746.64389,561.31716,592.1114200000001,493.95657,623.1019399999999,850.73207,681.9738,716.3805600000001,745.24009
4,471.9298100000001,418.81621,386.12188999999995,565.8916399999999,679.29998,549.56207,413.99298000000005,457.66946999999993,375.92468,661.67458,488.78054999999995,744.35897,550.1005,588.01674,499.22566,611.62659,851.6512700000001,679.80585,689.66457,748.1442999999999
5,462.10735,387.88932,400.10276999999996,544.35163,637.2950800000001,512.27221,417.59205,455.27445,377.29893,677.2787999999999,481.32761,742.98497,543.93787,588.84256,512.0135,636.2152100000001,804.95285,670.8420800000001,635.75461,741.5514599999999
6,452.51857999999993,362.15743,373.31676,485.22219000000007,658.9943000000001,511.83852,421.19268999999997,444.09106999999995,381.45644000000004,694.8739200000001,471.14737,737.8321900000001,537.3115,586.21451,510.66309,610.6302499999999,753.65272,640.05568,602.88186,702.1675800000002
7,445.2301299999999,194.97105999999997,327.67248,290.10896,368.89601000000005,384.48087,407.76984000000004,348.6869,367.94773999999995,645.4200599999999,469.99034,724.67672,502.00068999999996,482.18968,476.69143,424.83072,381.10231999999996,555.3747,206.14941000000002,545.48734
8,351.86692999999997,103.67464999999999,157.88982000000001,104.04601,135.37556,116.62782000000001,358.71905,284.61351,290.80944000000005,427.27964999999995,439.68629000000004,446.27479999999997,375.7962,220.98866,298.18292,309.61457,180.80187,223.37333,117.76067,261.81972
9,309.73878,92.42272999999999,137.84813,76.24228000000001,118.78087,78.61007000000001,332.12442,278.58391,245.64455,311.18891,394.18953,255.03241,328.79912,173.69563000000002,285.76676000000003,299.11272,153.30335,133.35538000000003,101.07856000000001,160.75612999999998
