,AZNMc,CAMXc,ERCTc,FRCCc,MROEc,MROWc,NEWEc,NWPPc,NYSTc,RFCEc,RFCMc,RFCWc,RMPAc,SPNOc,SPSOc,SRMVc,SRMWc,SRSOc,SRTVc,SRVCc
0,245.33401999999998,232.06365,56.54777,540.36239,348.41836,162.22888,303.2658,295.88298999999995,225.28150000000002,440.62594,421.08779999999996,443.23072,379.78983000000005,122.77207000000001,167.25509,471.05349,339.90245,504.94412,483.55192999999997,475.22699
1,249.86901,247.89551,54.83917000000001,547.0736099999999,364.45627,165.03466000000003,305.69633,299.14903,222.6037,440.10947,420.52223999999995,439.9766,382.74602000000004,130.8986,182.61568,468.40391999999997,333.98062999999996,513.43712,482.52263,479.59733
2,250.5623,247.78681999999998,51.4103,546.8679,357.40763,157.52186999999998,305.23698,299.43685999999997,223.7628,441.98089999999996,421.34285,439.08447,389.09764000000007,133.98964,182.79481999999996,470.04348,348.93989999999997,513.80657,481.75640999999996,477.19428
3,251.80715999999998,238.49390999999997,46.66637,522.17582,356.06550000000004,165.39492,303.41373,296.26254,222.53955000000002,442.10200999999995,421.14583000000005,440.44215999999994,386.50858,130.1741,180.27687,473.10952,340.34235,506.13211,479.97164999999995,469.69548000000003
4,240.64902999999998,205.18872,41.05142000000001,439.60328,372.16855999999996,155.99811999999997,305.57249,291.93533,216.02641999999997,441.2516,421.26371000000006,440.35134999999997,365.29678,117.94834,182.14805,468.50756,353.53408,474.23552,471.07642,458.45937000000004
5,237.71966,175.05396000000002,38.13902,319.05422999999996,376.40421,145.37591,308.44797,288.37964,216.17161999999996,435.65337,421.30568,441.65216999999996,376.49349,116.33949,196.26196,465.68622000000005,313.38935,447.48178999999993,462.5667,422.01288999999997
6,232.91861,159.20049,44.107290000000006,257.63487,362.20586,143.34347,307.98539,271.93056,219.71655,430.55580000000003,421.60724999999996,442.70026,372.43441000000007,115.76201,194.17290000000003,450.80725,306.43550000000005,397.18141,455.16193999999996,365.05502
7,218.0403,67.46054000000001,43.92360000000001,152.37172999999999,296.37113999999997,136.80104,302.6211,175.00976,212.37371,405.44543,422.52347,440.12519,344.21114,111.11186999999998,164.95866,372.27459000000005,241.45863,356.06715999999994,352.98628999999994,262.16861
8,169.93462,31.0581,46.24601,68.68686,155.76889,86.03933,285.61797,129.52997,159.73154,284.76003000000003,419.44525999999996,381.95599000000004,259.36046,96.99315999999999,134.25329,339.12329000000005,216.17442,149.91586,309.09954,100.45588000000001
9,144.59015,29.01374,46.54965,60.31613,147.36513,79.24922000000001,279.22256,125.48761,146.69577,271.0539,412.34529999999995,346.39204,212.15667,88.51026000000002,137.37115,325.7761,209.80351,124.38008,302.97863,88.34825
