,AZNMc,CAMXc,ERCTc,FRCCc,MROEc,MROWc,NEWEc,NWPPc,NYSTc,RFCEc,RFCMc,RFCWc,RMPAc,SPNOc,SPSOc,SRMVc,SRMWc,SRSOc,SRTVc,SRVCc
0,132.70329,28.16151,46.371669999999995,176.53517,146.19743,126.73256,66.52023,43.822759999999995,0,116.40753000000001,85.60216,139.75019999999998,200.86342,99.97409999999999,110.08944000000001,147.51067,80.24201,137.87629,143.36972,146.15075
1,135.31023,29.07773,46.94848999999999,181.58183,151.18747,123.14632,65.26527,44.38534,0,115.00944,87.7293,138.67711,187.29719,93.20666999999999,110.03504999999998,147.35057,76.93193,137.13391000000001,142.31062,147.20777999999999
2,135.83679999999998,29.419449999999998,48.905680000000004,184.71832,142.7275,124.62719,64.47885,44.397009999999995,0,113.77559,87.4096,140.105,189.01887,95.31502,111.93768999999999,147.40562000000003,82.59000999999999,134.77995,144.07219999999998,146.49752
3,136.32918,29.42541,44.820440000000005,179.20676,143.3472,125.24275,66.53513,44.279379999999996,0,114.89868000000001,90.90776,142.46492,194.26735,94.51071999999999,107.65012999999999,143.86963,81.79763,135.87597,144.39281000000003,146.69727
4,135.9666,29.42839,39.59488999999999,165.35502,141.64754,126.33645,68.82096000000001,43.825739999999996,0,115.67913999999999,88.4538,141.10905,199.75341000000003,95.4031,100.31143,141.86128,92.11479000000001,135.20767999999998,143.86028000000002,145.37559
5,135.26826,28.73303,35.03995,150.42373,132.3966,124.61527,71.54578000000001,43.81084,0,117.61248999999998,88.86315,143.07129,174.64213,96.99837,98.68106,136.94053,88.96728999999999,132.94867,140.87288,143.69497
6,132.94526000000002,26.79761,36.375620000000005,143.4419,136.27406,115.18544,79.07206,42.79487,0,119.87448,91.77696,144.83610000000002,173.89081,94.6185,100.33254,136.88962,91.2013,131.61184,132.39296,141.05111
7,126.22328000000002,11.17924,29.9692,93.31055999999998,114.86665,109.44523999999998,66.64109,37.92412,0,112.02046999999999,93.64722999999998,143.06351,161.67954000000003,92.12166,80.69838,82.42859,82.84895,116.03378,91.07664,103.13245
8,87.43137,5.688129999999999,19.00577,39.42403,77.70436,89.13749,47.14592,33.04923,0,81.96708000000001,86.91722,96.49134000000001,135.64931,81.51277999999999,69.04944,60.78219,65.14491,73.82301,70.50192,43.376079999999995
9,74.58823,5.458329999999999,23.48,42.66739,71.56259,83.76194000000001,42.453149999999994,32.56877,0,73.71928,74.30959,82.33843999999999,115.07095,84.72609,67.08422,56.640739999999994,69.23131000000001,62.14079,72.06971,36.42794
