,AZNMc,CAMXc,ERCTc,FRCCc,MROEc,MROWc,NEWEc,NWPPc,NYSTc,RFCEc,RFCMc,RFCWc,RMPAc,SPNOc,SPSOc,SRMVc,SRMWc,SRSOc,SRTVc,SRVCc
0,355.33918,310.95682,176.87307,567.92035,519.40566,292.12194999999997,355.2242800000001,390.42548999999997,334.26723000000004,585.48824,472.22278,615.2583500000001,513.01878,331.33788000000004,282.94285,552.5197000000001,609.66735,601.29369,635.85757,629.41903
1,365.73705,323.67172999999997,175.35553,569.7667799999999,525.2075299999999,297.13103,356.50813,394.34517000000005,323.90785000000005,576.28316,474.11234,611.01599,522.21608,325.9793,288.35598,551.59959,605.01448,614.9235,631.9048599999999,628.81721
2,366.50004,324.48199,172.79495000000003,569.96239,523.05291,283.46247999999997,354.65508000000005,394.42406,327.44475,568.91093,474.94462000000004,611.07675,524.7519100000001,336.29464,301.98645,549.80225,611.88282,613.16788,629.5306999999999,627.94296
3,370.64265,312.49133,168.2785,555.45378,520.49324,294.12343,350.64433999999994,389.76407000000006,325.01745,569.80745,472.48055999999997,611.99413,517.0402799999999,330.25352999999996,296.50494,558.07282,606.72424,601.035,627.06962,622.06543
4,361.16555000000005,275.97788,168.22668,503.65565,525.23974,283.72531000000004,355.39671,385.06392999999997,315.45707,565.67312,468.27304999999996,611.61524,497.46986,329.49832,301.01468,555.17698,609.5575,575.72761,609.53644,616.72341
5,349.60585,244.46133999999998,171.30969,453.74942,529.5667,272.33663,359.12972,380.61884,323.97052,574.0470799999999,460.20273,616.3094199999999,504.40997,324.75273000000004,319.30994,574.44269,573.07906,563.32082,569.72392,596.1464599999999
6,337.26155,221.62331,180.17222999999998,389.31792999999993,537.3655,285.67745,357.91648000000004,365.36214,327.05014,586.21176,452.16892,621.32794,499.56239999999997,341.02822000000003,333.36905,551.153,549.33366,529.57591,547.4683299999999,537.34671
7,321.92091,98.5943,174.56854,212.36329,295.83333000000005,225.69997,344.96722,251.08614,315.45781999999997,558.23187,451.46205,615.23087,462.94986,301.01156,309.95611,381.09436,277.98675000000003,457.88327,269.50624,361.54099999999994
8,217.99882999999997,59.78608,132.09121,84.04679000000002,110.51162000000001,90.79957,308.46578,199.04057999999998,254.33805,373.38431999999995,426.70946,433.74472,323.18708,168.81643999999997,205.54652000000002,311.89649,170.09315,146.4659,194.15261000000004,107.11744000000002
9,179.22571,54.9174,121.45253000000001,70.12874000000001,97.9852,71.27617000000001,301.39173,196.75748000000002,226.10906999999997,307.68866,394.2464,308.72613,266.78599,143.71103,214.32867000000002,306.75876999999997,158.51068,103.97391999999999,178.69384000000002,77.47158
10,172.75555,53.85325,125.89141000000001,71.31945999999999,87.38435,66.8127,297.11932,195.97106,226.77852000000001,304.39464,387.36068,293.30039,256.3555,153.92546,225.17861,300.80392,142.43362,99.27907999999998,172.38145999999998,71.41557
11,178.56934,54.98139,123.21179000000001,73.79933,85.77873,68.56832,300.34662,201.57227,228.27519999999998,303.53504,388.59452999999996,292.53599,246.11996,157.91873,229.74430999999998,296.06023999999996,142.90812,94.06478999999999,171.00266,71.12774
12,178.60055,52.8641,124.11336,75.53293000000001,73.69792,62.312560000000005,299.71111,201.17368,221.76944,303.59348,387.33360999999996,293.09534,251.08111000000002,137.71694,205.39742999999999,288.44613000000004,143.79661,94.76611,166.57065000000003,75.24121
13,183.90474,52.08066,113.5212,77.49517,67.07867,55.552499999999995,300.98486,206.57034,220.30488,296.78019,384.85672,292.92473,253.15345,120.14501999999999,192.54767,288.30739,142.36003,96.06187999999999,173.81232999999997,84.14083
14,176.40503,55.573769999999996,107.8714,77.34749000000001,76.48077,59.43617,299.16434,216.10380999999995,221.8456,297.42852999999997,385.72228,297.61890999999997,331.08638,115.85149999999999,192.83086,305.36234,147.70735,105.32357999999999,183.45565,92.78838
15,181.44896,93.59465999999999,118.31926999999999,74.32822,193.83275000000003,103.24528000000001,324.66303999999997,268.86675,258.90930000000003,330.0738,393.59301000000005,313.99067,308.88393,224.18822999999998,252.29137,448.36988999999994,248.70826999999997,106.61298,289.08808,109.83671
16,215.92806000000002,188.2711,174.30057,161.37781,505.08456,257.90625,359.51788999999997,369.2449,338.7885,489.08855,437.95152999999993,457.24260000000004,374.6328900000001,353.15655,325.46165,570.3597,518.20395,268.98301000000004,533.66477,340.2489
